topic,term,prob
topic 3,insecure,2.0868815081729507e-4
topic 3,uncoordinated,1.391254338781968e-4
topic 3,dtim,1.391254338781968e-4
topic 3,lga,0.00027825086775639366
topic 3,sws,1.391254338781968e-4
topic 3,idp,1.3912543315057062e-4
topic 3,ilm,1.3912543376146192e-4
topic 3,delist,1.391254274959235e-4
topic 3,detroit,1.3912542620130437e-4
topic 3,calculated,1.391254338781968e-4
topic 3,activate,1.391254338781968e-4
topic 3,iowa,1.391254338781968e-4
topic 3,naturalist,1.391254338781968e-4
topic 3,productivist,1.391254338781968e-4
topic 4,appreciation,1.215329808461518e-4
topic 4,change,0.0038913020837852363
topic 4,conclude,2.2071143806309964e-4
topic 4,coupled,5.051697997802241e-4
topic 4,crucial,7.685643625590185e-4
topic 4,cultural,0.002908210677175995
topic 4,current,0.0012037725106752739
topic 4,decline,0.0023812294344375162
topic 4,demonstrate,0.0013801148176139186
topic 4,discussion,5.453344748607042e-4
topic 4,ecological,0.010878011927048849
topic 4,ecosystem,0.011213513439646895
topic 4,elsevi,0.0013234039081497448
topic 4,environmental,0.002022117809664688
topic 4,fishery,0.05208720171148536
topic 4,food,0.0012266771254342411
topic 4,functional,2.6101105192241386e-4
topic 4,generation,3.7144304606648884e-4
topic 4,geographical,1.8480847476579459e-4
topic 4,global,2.582981364176337e-4
topic 4,globe,1.6643877589946274e-4
topic 4,highlight,0.0026410518244088773
topic 4,human,0.0019303879113198414
topic 4,impact,0.004775297777547015
topic 4,include,0.00356696480178322
topic 4,income,0.0012799031554280493
topic 4,issue,8.760231483760354e-4
topic 4,lack,0.0014804629813833833
topic 4,local,0.006457257169121932
topic 4,meadow,9.985746407594968e-4
topic 4,pathway,3.0913963445552273e-4
topic 4,pattern,0.0014130568236433495
topic 4,people,0.001936397079503985
topic 4,provide,0.006065308986553387
topic 4,relationship,5.736640027025074e-4
topic 4,repeat,1.5569345544543933e-4
topic 4,reserve,0.002918713442241398
topic 4,resource,0.002324317047674479
topic 4,reveal,7.131655675787732e-4
topic 4,role,0.0021408991034092394
topic 4,scale,0.006236788455184556
topic 4,seagrass,0.004526453383954764
topic 4,security,5.768708893794293e-4
topic 4,social,0.012153189079572349
topic 4,source,0.0015398965405599113
topic 4,study,0.006310485290231695
topic 4,support,0.0029819895757097798
topic 4,system,0.007155543025404971
topic 4,understand,0.0029456873417946713
topic 4,unique,5.130698557198962e-4
topic 4,utilise,2.5346691501550666e-4
topic 4,wellbeing,0.0016741560674428104
topic 4,worldwide,7.697505751571937e-4
topic 4,additional,3.144683162074116e-4
topic 4,affect,0.0022334036855350663
topic 4,aim,7.596924341516714e-4
topic 4,analysis,0.0018165139972989147
topic 4,approach,0.0029233546694123944
topic 4,aspect,0.0015063445654485916
topic 4,common,1.8572410833183473e-4
topic 4,community,0.009533519768219546
topic 4,connect,6.140971263477967e-4
topic 4,conservation,8.295821102391042e-4
topic 4,culture,6.914088387379786e-4
topic 4,development,0.0037224333084062535
topic 4,difference,0.0010570600597436719
topic 4,discuss,8.018184692498919e-4
topic 4,economic,0.006540896923241593
topic 4,effect,0.0017435498982635198
topic 4,employment,4.998753817656594e-4
topic 4,environment,6.638361641130363e-4
topic 4,examine,0.001875833329678421
topic 4,explore,0.002035633865173536
topic 4,finding,9.319214281017479e-4
topic 4,future,0.002010451812608117
topic 4,ground,7.515008605919153e-4
topic 4,implication,6.763404676769625e-4
topic 4,influence,0.0014275277838893157
topic 4,institution,4.067449169858238e-4
topic 4,involve,6.741600759940772e-4
topic 4,knowledge,0.002090215704198141
topic 4,methodology,2.9861575345086513e-4
topic 4,objective,8.832052793419431e-4
topic 4,perceive,0.001925784376355312
topic 4,perception,0.003362218174798491
topic 4,plan,4.626810919214442e-4
topic 4,planning,5.277918774032497e-4
topic 4,policy,0.003755045385433025
topic 4,positive,7.41401428506867e-4
topic 4,potential,0.002256285402366577
topic 4,property,6.985869695270227e-4
topic 4,require,4.3665940089535483e-4
topic 4,resident,2.700324774855016e-4
topic 4,result,0.003841000571587197
topic 4,sector,0.0027693038454385532
topic 4,ses,0.002735108114437674
topic 4,significantly,4.614555870698316e-4
topic 4,socio,0.0018441065059597239
topic 4,stakeholder,0.00359048046095384
topic 4,suggest,0.0013232102844300585
topic 4,sustainable,0.002158312477615973
topic 4,tourism,0.0028572346006118503
topic 4,address,0.0011626308791290098
topic 4,agency,5.91940670666862e-4
topic 4,agenda,1.9124405950711598e-4
topic 4,benefit,0.0016234164748305086
topic 4,broad,3.145211368583797e-4
topic 4,building,1.6123600643494802e-4
topic 4,capacity,0.0010236233241435308
topic 4,category,6.741577092719241e-4
topic 4,challenge,9.354316382217377e-4
topic 4,coastal,0.009971320038221293
topic 4,critical,7.285440461271311e-4
topic 4,datum,0.0036709130801941686
topic 4,decision,0.001526593517982422
topic 4,develop,0.003615633699853398
topic 4,effort,0.0032567134331525447
topic 4,fisher,0.01698598353692623
topic 4,governance,8.981276873740022e-4
topic 4,government,0.0038395858594656913
topic 4,growth,7.826672947244258e-4
topic 4,holistic,8.932490257491899e-4
topic 4,identify,0.004998966656028418
topic 4,indian,2.959617770383627e-4
topic 4,information,0.0023037471267269936
topic 4,integrate,8.770087245353079e-4
topic 4,involvement,1.0519321544062245e-4
topic 4,marine,0.007528303817841122
topic 4,mrf,9.973592053701334e-4
topic 4,national,0.0012516261490855092
topic 4,nature,3.1074120505357136e-4
topic 4,ocean,1.7341347431427197e-4
topic 4,opportunity,5.515908039509166e-4
topic 4,organization,4.3236913559076826e-4
topic 4,paper,0.0015430562639111827
topic 4,recreational,0.009589992299673685
topic 4,region,0.0020992123444614286
topic 4,review,0.0010497322278940964
topic 4,sustainability,0.0019403597543082693
topic 4,sustainably,1.9934433347457104e-4
topic 4,term,0.0015723504659395898
topic 4,undermine,1.8635949636913265e-4
topic 4,understanding,0.0017340745363550554
topic 4,western,9.779022592476296e-4
topic 4,authority,2.8752509604484255e-4
topic 4,base,0.004729632223869484
topic 4,complex,0.0013247048010423784
topic 4,continue,4.354502303074879e-4
topic 4,control,1.521565773874587e-4
topic 4,department,2.274277175636576e-4
topic 4,dispute,1.0766295678293905e-4
topic 4,document,5.195018039492281e-4
topic 4,domain,2.5737509853891483e-4
topic 4,drive,3.430602892959484e-4
topic 4,dynamic,8.543922228206563e-4
topic 4,emerge,6.017218771749322e-4
topic 4,engage,0.0010927317303226847
topic 4,explain,3.5005318681884616e-4
topic 4,extract,1.8445547516104572e-4
topic 4,framework,0.0013404724908219895
topic 4,highly,2.8059492980033807e-4
topic 4,interaction,8.937952994554516e-4
topic 4,interview,0.002425080105230344
topic 4,key,0.0016339455592315356
topic 4,legal,1.5770063136580806e-4
topic 4,link,3.543570032076103e-4
topic 4,management,0.020363249560865142
topic 4,method,0.0011770210354360865
topic 4,multiple,6.736548351179484e-4
topic 4,network,3.508427387723242e-4
topic 4,operate,5.481665144407114e-4
topic 4,participatory,4.815110827359957e-4
topic 4,process,3.8054290092716554e-4
topic 4,qualitative,0.001148318061694222
topic 4,regulatory,0.001134563120397275
topic 4,resolve,2.1004561179739935e-4
topic 4,surround,1.4434643985663018e-4
topic 4,theoretical,1.3392817155612468e-4
topic 4,threaten,2.774870378722982e-4
topic 4,threshold,1.7661489863875714e-4
topic 4,uncertainty,5.199455887172672e-4
topic 4,utilize,1.866152672695215e-4
topic 4,cascade,2.4933899247288484e-4
topic 4,characteristic,3.971423973247387e-4
topic 4,combine,0.0012206852499274633
topic 4,consumption,3.404723103104876e-4
topic 4,ecology,4.285412770336438e-4
topic 4,extend,1.9063873507935334e-4
topic 4,function,2.972357988007183e-4
topic 4,infrastructure,2.4881570652495507e-4
topic 4,level,0.0033348493685219373
topic 4,migration,3.3762352428998486e-4
topic 4,observation,3.689902510579761e-4
topic 4,participant,0.0011909275193757118
topic 4,power,4.923473510972532e-4
topic 4,practice,3.1344328517331546e-4
topic 4,production,0.0016106191940745596
topic 4,question,1.3140982909199414e-4
topic 4,range,0.0016188881524542757
topic 4,recent,2.56491637328331e-4
topic 4,reduce,0.001093849659347216
topic 4,road,1.4926410728153427e-4
topic 4,survey,0.002185961619869608
topic 4,undertake,4.6254760454211754e-4
topic 4,action,8.973659885461618e-4
topic 4,analyse,5.959526386475196e-4
topic 4,article,3.357146417217651e-4
topic 4,assess,0.00159977896147439
topic 4,body,7.033664888882503e-4
topic 4,central,4.625796724336729e-4
topic 4,coherent,1.779224499380766e-4
topic 4,conduct,0.001613781821586913
topic 4,derive,1.0433315472114779e-4
topic 4,diverse,3.3265914856781155e-4
topic 4,empirical,7.949668626903426e-4
topic 4,field,1.3359502725931492e-4
topic 4,grow,7.816450250804812e-4
topic 4,increasingly,9.594242241600059e-4
topic 4,literature,0.0013436531685487173
topic 4,narrative,3.596879787176585e-4
topic 4,path,1.5087391969468593e-4
topic 4,recently,9.049531916668225e-4
topic 4,research,0.0030710533510308925
topic 4,science,4.287485188294597e-4
topic 4,shape,6.811579697521639e-4
topic 4,situation,2.5128352255919593e-4
topic 4,stock,0.004315498679221419
topic 4,structure,0.0012768457293212006
topic 4,systematic,1.6443451991162567e-4
topic 4,unit,8.505327284047423e-4
topic 4,adopt,0.0011329995821546023
topic 4,analytical,1.4703755692916222e-4
topic 4,assessment,0.002128200224333394
topic 4,asset,1.0587363481024556e-4
topic 4,awareness,4.362117699774413e-4
topic 4,balance,2.1768435059705665e-4
topic 4,choice,2.5998823025919464e-4
topic 4,collection,3.8599718702830523e-4
topic 4,decrease,6.061265942463982e-4
topic 4,due,0.001364650759737201
topic 4,effective,5.172586787803103e-4
topic 4,facilitate,3.292412256069995e-4
topic 4,factor,0.0017641780256439422
topic 4,focus,0.002105071543077434
topic 4,force,3.0805007521735506e-4
topic 4,improve,0.0018292222120308136
topic 4,limit,7.075115693879936e-4
topic 4,livelihood,0.00231260699834249
topic 4,loss,3.5757853431735495e-4
topic 4,low,0.002011784164163408
topic 4,market,0.0017248398088279
topic 4,measure,0.0015736568203170555
topic 4,outcome,9.720731205626413e-4
topic 4,poor,1.1369784920983686e-4
topic 4,pressure,0.0010956210525416583
topic 4,reference,3.7151207812328486e-4
topic 4,regional,0.0012665953945802052
topic 4,represent,5.926657360589864e-4
topic 4,scarcity,1.0159906409267481e-4
topic 4,semi,5.90394626713624e-4
topic 4,strategy,0.003776648785608718
topic 4,structured,6.70235740120294e-4
topic 4,variety,2.962031170147047e-4
topic 4,achieve,0.0013234692791700244
topic 4,additionally,4.07747948437659e-4
topic 4,analyze,0.0013673204534818452
topic 4,associate,0.0020425255250145396
topic 4,attribute,0.0013491733551229358
topic 4,city,2.0807050529508892e-4
topic 4,comprise,1.588113725665243e-4
topic 4,concept,4.589047137134541e-4
topic 4,demand,4.87912146205444e-4
topic 4,follow,7.310396502381015e-4
topic 4,goal,4.213198559674081e-4
topic 4,increase,0.0026083825412960117
topic 4,limited,5.991270905005388e-4
topic 4,linkage,5.527533730975196e-4
topic 4,map,2.9546868750337553e-4
topic 4,nutrient,5.610774371446e-4
topic 4,occur,3.6707771086817985e-4
topic 4,potentially,6.751877760286126e-4
topic 4,province,6.055435904780722e-4
topic 4,provision,3.368853642997818e-4
topic 4,rapid,6.74022426951154e-4
topic 4,regulate,3.706336529395624e-4
topic 4,service,0.007243410999891205
topic 4,specific,0.0014018862189371527
topic 4,supply,1.063284982221622e-4
topic 4,tool,4.5123204854523725e-4
topic 4,top,1.8235223385549727e-4
topic 4,trend,6.578888768937743e-4
topic 4,access,6.120411839263638e-4
topic 4,actor,9.398171821495064e-4
topic 4,century,3.1570149057262174e-4
topic 4,context,3.1674718620901027e-4
topic 4,country,0.0015457258497183473
topic 4,create,0.0010197605419194503
topic 4,driver,8.693427866147559e-4
topic 4,elicit,1.1450012448014426e-4
topic 4,ensure,5.890716858299643e-4
topic 4,equitable,1.6453080130255298e-4
topic 4,exist,0.0010342766657200182
topic 4,freshwater,6.522528053654062e-4
topic 4,fundamental,3.45179694069314e-4
topic 4,insight,5.115625578332679e-4
topic 4,international,9.961797700352602e-4
topic 4,investigate,9.567139775255196e-4
topic 4,model,4.15446447376079e-4
topic 4,perspective,0.0018588622936387888
topic 4,priority,3.515550389195461e-4
topic 4,relate,0.0020329699015723566
topic 4,river,2.2665775883855092e-4
topic 4,share,3.3801971530036257e-4
topic 4,socially,4.449772616490266e-4
topic 4,socioeconomic,4.855864669400954e-4
topic 4,south,0.0016365894318065392
topic 4,valuable,0.0010391526384850435
topic 4,contribute,0.0013711767419107208
topic 4,deplete,5.230304491948757e-4
topic 4,depletion,2.81467858882223e-4
topic 4,dominant,2.986446654726123e-4
topic 4,feasibility,1.1019430472212372e-4
topic 4,frame,1.4884756955318437e-4
topic 4,implement,0.0011032296376679972
topic 4,main,0.001083430999622272
topic 4,obtain,2.1671498282555427e-4
topic 4,reason,1.4511565154881338e-4
topic 4,regulation,0.0024770548198667893
topic 4,relation,1.9256587791762159e-4
topic 4,society,6.167248244589401e-4
topic 4,transition,1.0455823265539979e-4
topic 4,user,0.0022865735963878303
topic 4,alternative,0.0011783532506925507
topic 4,biodiversity,4.459165263429514e-4
topic 4,contrast,1.883731499143448e-4
topic 4,define,2.8634755703184714e-4
topic 4,establish,8.280316075879365e-4
topic 4,experience,0.0012896139580430394
topic 4,fish,0.012131232000853087
topic 4,gross,2.1159247896898365e-4
topic 4,historical,1.5406364762443432e-4
topic 4,indicator,7.038473189791868e-4
topic 4,inland,0.0014005293905619536
topic 4,line,4.53500226678466e-4
topic 4,maintenance,3.152428273368413e-4
topic 4,population,0.0037458120363835336
topic 4,product,4.1399969477605463e-4
topic 4,protection,6.068019194695772e-4
topic 4,quality,0.001114147762860751
topic 4,significant,3.8721105188158533e-4
topic 4,similar,2.989346402290712e-4
topic 4,stability,2.5542446450845836e-4
topic 4,time,5.081294008663904e-4
topic 4,widespread,5.692524024529063e-4
topic 4,zone,1.0815158863256088e-4
topic 4,behaviour,2.1724516177475432e-4
topic 4,capture,0.0014579456334636982
topic 4,climate,7.769489293265236e-4
topic 4,consequence,7.588896712959935e-4
topic 4,demographic,3.118961343695854e-4
topic 4,interdisciplinary,3.0388251789895745e-4
topic 4,investment,3.7680747411003877e-4
topic 4,lead,0.0015914584337637172
topic 4,mitigate,2.1139239803889237e-4
topic 4,moderately,1.1801485640398284e-4
topic 4,orient,3.820937530896214e-4
topic 4,peer,1.5324357446031475e-4
topic 4,preference,5.22071158009567e-4
topic 4,propose,3.032486156744809e-4
topic 4,ultimately,2.1527085873307666e-4
topic 4,unsustainable,2.0716025128728855e-4
topic 4,activity,0.0026609293848143707
topic 4,aquatic,8.217615593109753e-4
topic 4,assign,1.6997077265612623e-4
topic 4,benthic,2.9271005734506154e-4
topic 4,component,0.0010504608152977347
topic 4,concern,0.001505279658245457
topic 4,connection,2.796219080333024e-4
topic 4,cope,3.732967724385148e-4
topic 4,describe,7.497639496632305e-4
topic 4,diversity,0.0012504378440783578
topic 4,draa,2.058760661597037e-4
topic 4,essential,1.1252195197699253e-4
topic 4,expect,8.428679457858166e-4
topic 4,family,1.2218525291292684e-4
topic 4,generalized,2.3122338298696226e-4
topic 4,generate,5.392369805116486e-4
topic 4,index,1.3789297106366104e-4
topic 4,invertebrate,5.327338496470904e-4
topic 4,linear,1.772078014894661e-4
topic 4,manage,0.001563901135437761
topic 4,recommendation,1.920474808445792e-4
topic 4,record,1.889321419368485e-4
topic 4,reflect,8.247906330481475e-4
topic 4,regard,0.001547179021494848
topic 4,serve,2.8019152039622796e-4
topic 4,southern,0.0010111488146736939
topic 4,specie,0.006268612778622836
topic 4,stage,4.7230157563899817e-4
topic 4,absence,1.8233163090827128e-4
topic 4,age,3.3880118437502784e-4
topic 4,catch,0.004791312727010453
topic 4,condition,0.001617241288684092
topic 4,contribution,0.0013123847126703598
topic 4,day,6.751196699065695e-4
topic 4,depend,6.790130909434445e-4
topic 4,extent,2.6375896917370305e-4
topic 4,external,2.486157081744912e-4
topic 4,fishable,2.0774289070488159e-4
topic 4,fishing,0.022537772693049754
topic 4,gender,3.776589152087924e-4
topic 4,impose,1.7388678639484185e-4
topic 4,mixed,2.3647331602863052e-4
topic 4,offshore,2.855731046183003e-4
topic 4,prevail,1.0493423447465465e-4
topic 4,program,1.7479055234179808e-4
topic 4,relative,3.2065754165373696e-4
topic 4,relevant,5.695552829552534e-4
topic 4,rely,2.0608831267999002e-4
topic 4,set,3.3125161824155346e-4
topic 4,short,3.033956381867398e-4
topic 4,subsystem,6.915874827772677e-4
topic 4,yield,9.416247255497529e-4
topic 4,direct,7.800915450744537e-4
topic 4,distribution,0.0015945311872384606
topic 4,estimate,0.001107523991518715
topic 4,evaluation,5.403593511320825e-4
topic 4,geographic,2.265433348123841e-4
topic 4,implementation,4.2972289047115943e-4
topic 4,locate,2.7730105163460244e-4
topic 4,major,3.938934953440415e-4
topic 4,obstacle,2.955354904651497e-4
topic 4,offer,4.813763266113067e-4
topic 4,past,2.62756080098445e-4
topic 4,pose,3.2276103746707645e-4
topic 4,promote,2.473225441654801e-4
topic 4,report,0.001962346699198699
topic 4,risk,9.759448722813269e-4
topic 4,space,1.146819060196225e-4
topic 4,spatial,0.0016069068878444834
topic 4,assist,4.750006306594435e-4
topic 4,detailed,1.638109132767008e-4
topic 4,dominate,1.10913042507155e-4
topic 4,enable,3.5107215733279877e-4
topic 4,estuary,1.491262538787023e-4
topic 4,expert,3.535235213250478e-4
topic 4,exploitation,0.0010094530385332467
topic 4,globally,9.55743330270161e-4
topic 4,history,4.07533041103067e-4
topic 4,illustrate,4.257852398836805e-4
topic 4,limitation,1.829019636388493e-4
topic 4,mitigation,4.2706131871818185e-4
topic 4,overcome,3.783181682574718e-4
topic 4,quantitative,9.356632442629887e-4
topic 4,strengthen,1.068674187870818e-4
topic 4,target,0.0021344082069510184
topic 4,threat,0.0013460103209065153
topic 4,undergo,1.5299093601655304e-4
topic 4,world,6.143732061155655e-4
topic 4,compare,1.4073174314338153e-4
topic 4,concentration,1.3028187028018407e-4
topic 4,cost,3.760330342093139e-4
topic 4,cover,1.0741479824143592e-4
topic 4,expand,2.3469305470872492e-4
topic 4,gap,0.0015023445098894712
topic 4,initial,4.512576221035278e-4
topic 4,live,5.019809700149821e-4
topic 4,maker,5.964172137549291e-4
topic 4,negative,0.001121393320054307
topic 4,pay,1.8555661407764168e-4
topic 4,person,3.0687971229442426e-4
topic 4,play,3.4543866026596185e-4
topic 4,pollution,1.938481171676788e-4
topic 4,project,6.621449695079965e-4
topic 4,protect,3.419137451785963e-4
topic 4,responsible,6.58998948215346e-4
topic 4,restriction,2.6452084128109494e-4
topic 4,scenario,8.383269680209986e-4
topic 4,site,5.262190412179939e-4
topic 4,subsidy,2.554886162895826e-4
topic 4,total,0.0010487798876921489
topic 4,vital,3.3058409120015835e-4
topic 4,close,1.695787654871865e-4
topic 4,combination,4.4144882530179803e-4
topic 4,enforce,3.4488141541319197e-4
topic 4,flexible,1.5019445131146843e-4
topic 4,physical,1.5235666585712796e-4
topic 4,produce,2.3909764060708844e-4
topic 4,productivity,6.19042074902446e-4
topic 4,rotational,1.5416520223474254e-4
topic 4,strictly,1.5343987710894817e-4
topic 4,united,0.00050041758630048035
topic 4,valley,2.4231956149690183e-4
topic 4,accord,5.252924729796373e-4
topic 4,baseline,1.820435223088452e-4
topic 4,design,1.9853885765676394e-4
topic 4,evidence,5.318995702991159e-4
topic 4,fail,5.397250582724417e-4
topic 4,financial,3.7975736645141337e-4
topic 4,flexibility,1.327751380727154e-4
topic 4,incorporate,8.851186404233649e-4
topic 4,legislation,2.3735320812013816e-4
topic 4,nation,2.671916824207236e-4
topic 4,preservation,1.2020032093853464e-4
topic 4,principle,5.620342272763073e-4
topic 4,scientific,5.019744831915137e-4
topic 4,strong,0.0013009030003339377
topic 4,technical,3.2260796710313226e-4
topic 4,translate,2.132689789711642e-4
topic 4,africa,4.4347101664844176e-4
topic 4,build,3.57067326093796e-4
topic 4,center,2.1575779331960168e-4
topic 4,decentralized,1.8118852834714198e-4
topic 4,draw,2.0192988700416307e-4
topic 4,embed,1.728351026142793e-4
topic 4,enhance,7.628862212678248e-4
topic 4,learn,1.717567508046042e-4
topic 4,previous,4.1346125199845455e-4
topic 4,progress,2.8181869520843664e-4
topic 4,uncertain,3.335590313355312e-4
topic 4,individual,0.002797465833559012
topic 4,public,0.001678818720547546
topic 4,response,0.001666808896596559
topic 4,technique,1.314639402200258e-4
topic 4,dimension,0.0010228471738707662
topic 4,independent,2.9960095107500284e-4
topic 4,labour,1.0781975267911582e-4
topic 4,reduction,6.672798474482359e-4
topic 4,stand,1.4745107167040452e-4
topic 4,stimulate,1.3320806942122466e-4
topic 4,urban,1.3763287402343937e-4
topic 4,welfare,2.2383624888882496e-4
topic 4,comprehensive,1.769528287722512e-4
topic 4,determine,6.07253644046725e-4
topic 4,improved,1.8025048310153376e-4
topic 4,metric,4.23673290349354e-4
topic 4,single,2.609767543895247e-4
topic 4,abundant,2.068796406172163e-4
topic 4,attention,2.955030926193807e-4
topic 4,carry,2.2600423978870937e-4
topic 4,categorize,1.976159234802317e-4
topic 4,desire,3.427536538422779e-4
topic 4,directly,3.8010421066604063e-4
topic 4,fill,1.1762831519786014e-4
topic 4,health,4.498168550046819e-4
topic 4,inclusion,2.338777024772309e-4
topic 4,inform,5.32591695794157e-4
topic 4,interviewee,2.1060097960375824e-4
topic 4,island,0.003051441753359222
topic 4,manager,0.0011124805107519669
topic 4,recognition,2.594289672559014e-4
topic 4,recognize,3.301403363924525e-4
topic 4,restore,2.4661926236088747e-4
topic 4,seek,3.688561949388755e-4
topic 4,type,7.564024840843136e-4
topic 4,vision,1.307263400256126e-4
topic 4,argue,2.972999870545287e-4
topic 4,cape,3.4344102593020177e-4
topic 4,coast,0.0010785701388779361
topic 4,fisheries,9.731674173453529e-4
topic 4,formal,2.3888085835203283e-4
topic 4,stilbaai,1.534398778060872e-4
topic 4,suggestion,3.047781127929379e-4
topic 4,willingness,1.5674413918096848e-4
topic 4,california,7.66553041990996e-4
topic 4,class,1.3994099239707697e-4
topic 4,consideration,6.1453464963386e-4
topic 4,couple,2.9764128608377035e-4
topic 4,dataset,1.5526411596078797e-4
topic 4,extraction,2.1337553755614846e-4
topic 4,greatly,2.2421894521177751e-4
topic 4,habitat,0.00270237272087553
topic 4,remain,7.179684065800086e-4
topic 4,stressor,9.307019232942707e-4
topic 4,trade,9.968681944275341e-4
topic 4,act,3.8630636238915677e-4
topic 4,association,2.143420193946472e-4
topic 4,chain,0.001078166832927163
topic 4,considerable,1.2465719179389725e-4
topic 4,consist,2.6838470651263993e-4
topic 4,matter,2.6836165712764077e-4
topic 4,significance,4.0151506847477215e-4
topic 4,statistical,2.899415712716416e-4
topic 4,west,3.7370664510202607e-4
topic 4,wide,9.398970974072614e-4
topic 4,annual,3.926996172295174e-4
topic 4,asymmetry,1.0582879639535943e-4
topic 4,characterize,7.163671993248406e-4
topic 4,discourse,4.1096131970348563e-4
topic 4,fresh,1.6036415540056684e-4
topic 4,heterogeneity,2.5499868079462796e-4
topic 4,importance,0.0022878660914527785
topic 4,workshop,1.5217555513954794e-4
topic 4,collect,0.0011020923865649023
topic 4,depth,4.5474187003691945e-4
topic 4,initiate,4.427873032389372e-4
topic 4,primary,0.0012749148153590284
topic 4,recommend,4.048738004183765e-4
topic 4,standard,4.948282112709273e-4
topic 4,strength,7.126271261133771e-4
topic 4,test,4.036786798951942e-4
topic 4,fine,6.29927504921798e-4
topic 4,representative,3.9135484092736345e-4
topic 4,spillover,1.0352282728116263e-4
topic 4,variation,4.188001891721752e-4
topic 4,viability,2.0415097246999752e-4
topic 4,biological,9.952846054443203e-4
topic 4,diversification,5.366594726032233e-4
topic 4,hypothesize,1.1988115910280837e-4
topic 4,scope,1.1020535489041871e-4
topic 4,command,1.610347975954893e-4
topic 4,dry,0.0010946725274282925
topic 4,negatively,2.3510821127526165e-4
topic 4,primarily,1.8663452913814912e-4
topic 4,sensitive,2.2860344690219433e-4
topic 4,basic,2.7690224674782696e-4
topic 4,success,2.530106523216078e-4
topic 4,application,3.021026602434912e-4
topic 4,constitute,1.9150063802837505e-4
topic 4,identification,3.979625409488429e-4
topic 4,participation,0.0010468501520067288
topic 4,difficult,1.738829819030373e-4
topic 4,multilevel,3.559945346055088e-4
topic 4,observe,4.108364456973856e-4
topic 4,relevance,2.2280687396510938e-4
topic 4,shift,0.0011649791393014005
topic 4,specifically,6.119528594064202e-4
topic 4,artisanal,0.0010270388267829289
topic 4,million,0.001512619704756481
topic 4,option,9.746117289905592e-4
topic 4,previously,5.453445872099192e-4
topic 4,rate,7.240498611379335e-4
topic 4,shore,5.244764502570041e-4
topic 4,unregulated,6.12275597264753e-4
topic 4,avoid,1.0135478539924628e-4
topic 4,delineate,1.5343985920501048e-4
topic 4,effectively,2.4053954636283088e-4
topic 4,heterogeneous,2.8206432200801536e-4
topic 4,hold,2.4008633481134808e-4
topic 4,navigate,3.592796624790015e-4
topic 4,researcher,3.8495394823109363e-4
topic 4,salient,1.449759655069988e-4
topic 4,setting,1.29462442141246e-4
topic 4,subset,1.3199018763572352e-4
topic 4,transfer,1.2927170569809594e-4
topic 4,urgent,1.7671091651208314e-4
topic 4,construct,2.956093246852234e-4
topic 4,extractive,1.2493775898345173e-4
topic 4,fix,1.3931736226742168e-4
topic 4,peru,2.2998116102339173e-4
topic 4,stem,2.2226533227288515e-4
topic 4,compliance,0.0012519791638505077
topic 4,emphasis,1.3937720671816132e-4
topic 4,joint,5.601208232727835e-4
topic 4,ostrom,2.3969087703002445e-4
topic 4,sustain,6.645090066356663e-4
topic 4,aid,1.8153461068251214e-4
topic 4,east,5.300685729607262e-4
topic 4,enhancement,4.480309124187928e-4
topic 4,north,1.5912325132773613e-4
topic 4,india,1.2368960304530915e-4
topic 4,integration,3.879301926264693e-4
topic 4,intend,3.535664073640833e-4
topic 4,density,1.4651503946495027e-4
topic 4,european,3.477108781077809e-4
topic 4,exhibit,1.2254771054468367e-4
topic 4,host,1.6973673046274411e-4
topic 4,intensity,2.1973377623178686e-4
topic 4,location,2.383487194867647e-4
topic 4,mediterranean,1.2944658968210595e-4
topic 4,prioritize,1.7208440062628925e-4
topic 4,disentangle,1.1611423346864808e-4
topic 4,education,3.018723057799365e-4
topic 4,input,5.333314470261883e-4
topic 4,modify,1.2196060550550154e-4
topic 4,nations,1.5833205225692184e-4
topic 4,regression,2.8964636077104245e-4
topic 4,creation,3.525951156080847e-4
topic 4,debate,1.0075078285548323e-4
topic 4,responsibility,3.7864258790459637e-4
topic 4,view,6.77635311794041e-4
topic 4,net,2.133199726139676e-4
topic 4,stewardship,2.6341404346346e-4
topic 4,easter,4.603196300763234e-4
topic 4,fisherman,0.0016380653510237903
topic 4,rapanui,1.5343987780605642e-4
topic 4,representativeness,1.5342811197136287e-4
topic 4,score,1.5388405608014903e-4
topic 4,tradition,5.12116288395176e-4
topic 4,worldview,2.943352653515582e-4
topic 4,employ,2.1528380611103584e-4
topic 4,historic,2.6319196845432126e-4
topic 4,mexico,2.713788167253236e-4
topic 4,stable,3.7071806124281e-4
topic 4,vary,5.731677009149412e-4
topic 4,active,6.592477380222504e-4
topic 4,daily,1.8473683044433107e-4
topic 4,forage,1.9680690914755872e-4
topic 4,life,7.943153216686377e-4
topic 4,numerous,5.583025756040206e-4
topic 4,purpose,3.483055942783271e-4
topic 4,regeneration,1.4193353161553142e-4
topic 4,material,4.295357316845794e-4
topic 4,official,2.2261672698116117e-4
topic 4,restrict,2.0065845070332795e-4
topic 4,tradeoff,2.7477983720692326e-4
topic 4,traditional,7.053949749240857e-4
topic 4,voluntary,2.3583499824761687e-4
topic 4,australia,2.3968063808144845e-4
topic 4,situate,1.264384330577046e-4
topic 4,accurately,1.5343987780616107e-4
